"id","vote_mean","budget_mean","revenue_mean","popularity_mean","popularity_sum","vote_sum","name"
4513,8.2,3e+07,0,49.336397,49.336397,8.2,"Elizabeth McGovern"
4515,5.85,3.2e+07,14156253.75,5.416205,21.66482,23.4,"Treat Williams"
4517,6.85,31700000,169288980.7,31.3196316,313.196316,68.5,"Joe Pesci"
4520,5.96666666666667,8333333.33333333,22021611,6.79584966666667,20.387549,17.9,"William Forsythe"
4521,7,12500000,136478139.5,51.3216685,102.643337,14,"Burt Young"
4566,6.875,19500000,58873115,28.63035025,114.521401,27.5,"Alan Rickman"
4581,6.35,30500000,43077191.75,15.114346,60.457384,25.4,"Steve Coogan"
4587,5.89285714285714,66642857.1428571,144523338.785714,27.0539342142857,378.755079,82.5,"Halle Berry"
4589,5.7625,58250000,167947108,30.153247875,241.225983,46.1,"Benjamin Bratt"
4604,5.7,1.2e+07,4939939,2.993939,2.993939,5.7,"Theresa Randle"
4654,6.7,4e+06,9304609,19.107285,19.107285,6.7,"Jeremy Davies"
4687,6.51428571428571,24928571.4285714,23738277.5714286,21.4809335714286,150.366535,45.6,"Patricia Arquette"
4688,6.1,25875000,27093557.5,14.28145475,57.125819,24.4,"Michael Rapaport"
4690,6.58461538461538,30692308.3076923,81011719,21.0818,274.0634,85.6,"Christopher Walken"
4691,6.31666666666667,28166666.6666667,50063783,14.5245118333333,87.147071,37.9,"James Gandolfini"
4721,6.1,17500000,57628658.5,2.4956985,4.991397,12.2,"Jill Scott"
4724,6.5,34680000,81662760.4,23.1801896666667,347.702845,97.5,"Kevin Bacon"
4726,6.26666666666667,2.8e+07,52850169.8333333,18.1874086666667,109.124452,37.6,"Marcia Gay Harden"
4729,7.3,8e+05,62852,5.292536,5.292536,7.3,"Tom Guiry"
4730,6.6,97500000,349460644.5,30.1537785,60.307557,13.2,"Emmy Rossum"
4741,4.4,5e+07,69425966,12.31101,12.31101,4.4,"Cayden Boyd"
4756,6.12142857142857,30642857.1428571,89575868.1428571,18.6145451428571,260.603632,85.7,"Matthew Broderick"
4757,5.44,22800000,8579592.6,8.083391,40.416955,27.2,"Rupert Everett"
4758,4.3,7.5e+07,0,17.561955,17.561955,4.3,"Joely Fisher"
4764,6.44615384615385,42576923.0769231,75405925,22.6135536923077,293.976198,83.8,"John C. Reilly"
4765,7.225,8679236.5,54249987,25.597288,102.389152,28.9,"Jason Robards"
4766,7.3,1.3e+07,96060858,73.307513,73.307513,7.3,"Melora Walters"
4776,7,4500000,0,3.819796,3.819796,7,"Michael Murphy"
4778,7.4,0,19294144,15.128316,15.128316,7.4,"Melinda Dillon"
4783,6.16153846153846,42846153.8461538,155095283.692308,16.9871604615385,220.833086,80.1,"Sam Neill"
4784,6.725,24750000,251188685.5,23.70303575,94.812143,26.9,"Laura Dern"
4785,6.01111111111111,59333333.3333333,278200994.444444,23.5849808888889,212.264828,54.1,"Jeff Goldblum"
4786,7.8,4e+06,11744471,35.061467,35.061467,7.8,"Richard Attenborough"
4788,4.7,3e+06,15369573,1.586598,1.586598,4.7,"Ariana Richards"
4792,7.4,4800000,79384880,11.086001,11.086001,7.4,"Katrin Sass"
4793,7.4,4800000,79384880,11.086001,11.086001,7.4,"Chulpan Khamatova"
4800,6.63333333333333,2.4e+07,69192682.3333333,30.7124203333333,92.137261,19.9,"Gena Rowlands"
4808,6.2,0,0,3.159574,3.159574,6.2,"Giancarlo Esposito"
4810,7,9.5e+07,76432727,37.054554,37.054554,7,"Rosie Perez"
4812,6.9,14200000,674918,7.05145,7.05145,6.9,"Isaach De Bankolé"
4813,6.7,0,0,1.464566,1.464566,6.7,"Béatrice Dalle"
4885,6.8,4.4e+07,228848179.5,41.7479135,83.495827,13.6,"Emmanuelle Béart"
4886,6.55,7e+06,5329896,24.217232,48.434464,13.1,"Norman Reedus"
4888,4.5,4e+06,0,12.822534,12.822534,4.5,"Lily Rabe"
4889,4.3,0,0,3.890223,3.890223,4.3,"Kim Director"
4935,6.025,32500000,86085474.75,8.74459325,34.978373,24.1,"Pete Postlethwaite"
4937,5.85294117647059,45835294.1176471,104832501.294118,21.1992048823529,360.386483,99.5,"Vince Vaughn"
4939,6.16,45400000,92484926.5,16.7167813,167.167813,61.6,"Téa Leoni"
4941,6.23333333333333,1.4e+07,27973546.3333333,12.0347046666667,36.104114,18.7,"Alessandro Nivola"
4944,7,225000,0,1.014966,1.014966,7,"Taylor Nichols"
4958,7.5,1783333.33333333,2107169.33333333,36.8954973333333,110.686492,22.5,"Henry Fonda"
4959,8.1,5e+06,5321508,49.333137,49.333137,8.1,"Claudia Cardinale"
4963,5.7,5e+05,1.7e+07,2.537032,2.537032,5.7,"Woody Strode"
4966,7.1,2500000,3200000,5.164423,5.164423,7.1,"Keenan Wynn"
4969,6.1,0,0,3.876242,3.876242,6.1,"Lionel Stander"
4970,7.5,3200000,33395426,26.180367,26.180367,7.5,"Ruth Gordon"
4971,6.5,0,0,4.826908,4.826908,6.5,"Bud Cort"
4976,5.5,0,0,0.023436,0.023436,5.5,"Eric Christmas"
4987,6.425,21250000,16929258.25,7.21420025,28.856801,25.7,"Omar Epps"
4996,6.8,0,0,1.905197,1.905197,6.8,"Tatyana Ali"
5004,6.95,55500000,109980906.5,14.8070525,29.614105,13.9,"Omar Sharif"
5006,7.1,6.5e+07,162091208,27.870312,27.870312,7.1,"Madison Eginton"
5010,5.8,4e+05,500718.5,0.3317585,0.663517,11.6,"Todd Field"
5025,5.1,1.3e+07,46801057.5,19.3018075,38.603615,10.2,"Vinessa Shaw"
5047,3.95,5500000,52465900.5,47.366156,94.732312,7.9,"Veronica Cartwright"
5048,6.7,1500000,2300000,11.35344,11.35344,6.7,"Harry Dean Stanton"
5049,6.24545454545455,25281818.1818182,33327727.3636364,17.3835600909091,191.219161,68.7,"John Hurt"
5050,6.8,18500000,100095721,21.6432335,43.286467,13.6,"Yaphet Kotto"
5064,6.50416666666667,34083333.3333333,115127835.416667,24.9186677916667,598.048027,156.1,"Meryl Streep"
5081,6.34375,54582812.5,115015506.3125,35.6369355625,570.190969,101.5,"Emily Blunt"
5090,5.3,4e+06,11296704.5,4.9094785,9.818957,10.6,"Adrian Grenier"
5117,7.1,5e+06,17872796,5.461487,5.461487,7.1,"Birol Ünel"
5129,6.3,4500000,744816,3.108881,3.108881,6.3,"Paul Reubens"
5139,5.61111111111111,8666666.77777778,37481315.3333333,14.6090508888889,131.481458,50.5,"Robert Englund"
5141,6.7,6933333.33333333,29462638.6666667,23.413003,70.239009,20.1,"Heather Langenkamp"
5146,5.7,9e+06,0,3.810697,3.810697,5.7,"Michael D. Roberts"
5148,5.5,0,0,7.866961,7.866961,5.5,"Lucinda Jenney"
5149,6.08,4.4e+07,156275418.4,26.1207452,130.603726,30.4,"Bonnie Hunt"
5168,6.19230769230769,19984615.3846154,29924361.3076923,14.7753727692308,192.079846,80.5,"Gabriel Byrne"
5170,6.1,3200000,0,1.034844,1.034844,6.1,"Mike Starr"
5201,6.7,2700000,0,3.120747,3.120747,6.7,"Robert Stadlober"
5202,6.7,2700000,0,3.120747,3.120747,6.7,"Kostja Ullmann"
5203,6.6,7350000,822377.5,4.481016,8.962032,13.2,"Alicja Bachleda-Curuś"
5216,4.1,250000,56825,6.978907,6.978907,4.1,"Gus Van Sant"
5228,7.9,1.4e+07,8.5e+07,26.967494,26.967494,7.9,"Herbert Grönemeyer"
5229,7.9,1.4e+07,8.5e+07,26.967494,26.967494,7.9,"Klaus Wennemann"
5247,7.3,175000,5e+05,34.145372,68.290744,14.6,"John Fiedler"
5248,8,910000,9600000,16.015599,16.015599,8,"Lee J. Cobb"
5251,6.76666666666667,5333333.33333333,17992416.6666667,5.96215033333333,17.886451,20.3,"Jack Warden"
5281,6,1.1e+07,10546766,3.0369005,6.073801,12,"Spike Lee"
5292,6.73103448275862,50448275.862069,117761188.758621,28.4382329310345,824.708755,195.2,"Denzel Washington"
5293,6.33125,35750000,109560674.375,25.15526925,402.484308,101.3,"Willem Dafoe"
5294,6.5125,59562500,195492749,36.38014375,291.04115,52.1,"Chiwetel Ejiofor"
5296,4.75,5e+06,26441009,13.447128,26.894256,9.5,"James Ransone"
5309,6.3,48777777.7777778,169213066,21.0026362222222,189.023726,56.7,"Judi Dench"
5313,5.65,31125000,28205035.5,13.03869625,52.154785,22.6,"Lena Olin"
5317,5.4,2e+07,5210988,7.716606,7.716606,5.4,"Gaelan Connell"
5341,5.86666666666667,16405000,45916380.6666667,9.60553433333333,28.816603,17.6,"Richard Burton"
5344,6.01666666666667,36583333.3333333,73130368.8333333,16.1619735833333,193.943683,72.2,"Meg Ryan"
5346,6.3,6333333.33333333,6410358.33333333,3.662496,10.987488,18.9,"Dan Futterman"
5348,6.8,7e+06,49084830,17.434862,17.434862,6.8,"Allie Mickelson"
5349,6.8,7e+06,49084830,17.434862,17.434862,6.8,"Craig Archibald"
5365,6.3,12500000,3878993,0.903529,0.903529,6.3,"Clifton Collins Jr"
5367,6.36666666666667,52666666.6666667,115565895.666667,31.191075,93.573225,19.1,"Zach Braff"
5374,6.8,1.35e+08,368871007,63.473086,63.473086,6.8,"Jim Parsons"
5376,4.8,0,0,7.964289,7.964289,4.8,"Jean Smart"
5384,5.5,1.4e+07,22988890.5,10.4553425,20.910685,11,"Method Man"
5401,7,16666666.6666667,23331795,14.9281063333333,44.784319,21,"Anthony Quinn"
5403,6.9,4500000,10400000,5.224593,5.224593,6.9,"Richard Basehart"
5411,6.5,3.7e+07,70442564,15.8698065,63.479226,26,"Sanaa Lathan"
5412,5.5,7e+07,171183863,42.957216,42.957216,5.5,"Raoul Bova"
5442,6.4,12500000,24265735,8.254344,16.508688,12.8,"Benoît Magimel"
5443,6.5,1.5e+07,0,8.884405,8.884405,6.5,"Vincent Lindon"
5444,6.55,7500000,0,6.918694,13.837388,13.1,"Philippe Nahon"
5445,6.7,2300000,0,3.88966,7.77932,13.4,"Zinedine Soualem"
5460,6.9,1488423,184925486,80.171283,80.171283,6.9,"Adriana Caselotti"
5469,6.65263157894737,38142105.2631579,124841632.052632,28.3664483157895,538.962518,126.4,"Ralph Fiennes"
5470,6.5,22400000,41334489.4285714,11.268136,78.876952,45.5,"Kristin Scott Thomas"
5471,6.5,7e+06,0,12.150871,12.150871,6.5,"Naveen Andrews"
5472,6.42307692307692,19538461.5384615,73335421.6923077,21.4906143846154,279.377987,83.5,"Colin Firth"
5498,7.1,5e+06,17872796,5.461487,5.461487,7.1,"Adam Bousdoukos"
5499,5.9,0,0,10.142218,10.142218,5.9,"Regula Grauwiller"
5526,6.35,77500000,207843108.5,26.265463,52.530926,12.7,"Georgie Henley"
5527,6.45,167500000,582246587,58.526656,117.053312,12.9,"Skandar Keynes"
5528,6.5,202500000,584229185,60.684965,121.36993,13,"William Moseley"
5529,6.5,202500000,584229185,60.684965,121.36993,13,"Anna Popplewell"
5530,6.73333333333333,66708333.3333333,182688755.333333,42.3791905,508.550286,80.8,"James McAvoy"
5538,5.74444444444444,23407833.3333333,31331118.7777778,11.6774711111111,105.09724,51.7,"Ray Winstone"
5563,5.96666666666667,30546261,46589781.6666667,12.810727,38.432181,17.9,"James Coburn"
5570,6.6,0,0,8.022122,8.022122,6.6,"David Warbeck"
5576,6.01666666666667,4.2e+07,81744661.3333333,20.2016102777778,363.628985,108.3,"Val Kilmer"
5577,5.88333333333333,5e+07,131733354.166667,21.0256621666667,126.153973,35.3,"Chris O'Donnell"
5587,6.13333333333333,42166666.6666667,158845274,17.076172,102.457032,36.8,"Hank Azaria"
5588,5.85,2.2e+07,19153592.5,9.41647875,37.665915,23.4,"Alicia Silverstone"
5589,6.2,5e+07,41482207,33.98637,33.98637,6.2,"John Glover"
5590,6.7,0,43312294,20.632673,20.632673,6.7,"Elle Macpherson"
5605,7.95,5e+06,0,12.0264175,24.052835,15.9,"Richard Farnsworth"
5606,6.58333333333333,5700000,11197131.1666667,7.36599,44.19594,39.5,"Sissy Spacek"
5607,7.7,1e+07,0,15.280261,15.280261,7.7,"Jane Galloway Heitz"
5616,6.23333333333333,2.4e+07,53194880.3333333,6.61113833333333,19.833415,18.7,"Everett McGill"
5620,4.1,2e+07,7e+06,2.605374,2.605374,4.1,"Kevin Farley"
5644,7.6,9169875,50170209,21.9016845,43.803369,15.2,"Alexandra Maria Lara"
5657,6.67142857142857,27285714.2857143,56617190.1428571,18.7787687142857,131.451381,46.7,"Anjelica Huston"
5658,7,7333333.33333333,22765431,7.71683266666667,23.150498,21,"Michael Gambon"
5676,6,0,0,0.557602,0.557602,6,"Marcello Mastroianni"
5694,5.575,4.8e+07,35982637,14.8702645,59.481058,22.3,"Robert Forster"
5695,7.53333333333333,2333333.33333333,5609848.33333333,12.049328,36.147984,22.6,"Sid Haig"
5698,7,7500000,145793296,19.585801,19.585801,7,"Jessica Tandy"
5699,5.8,3e+06,0,0.431332,0.431332,5.8,"Patti LuPone"
5713,6.2,9.5e+07,877244782,65.229868,65.229868,6.2,"Chris Wedge"
5723,6.02857142857143,46357142.8571429,258786160.357143,39.4607585714286,552.45062,84.4,"John Leguizamo"
5724,6.5,4.2e+07,209982127,32.971986,131.887944,26,"Denis Leary"
5725,4.8,4.3e+07,56681566,28.613892,28.613892,4.8,"Goran Visnjic"
5726,5.48333333333333,1.7e+07,30394841.1666667,6.45124233333333,38.707454,32.9,"Cedric the Entertainer"
5727,4.3,3.5e+07,0,6.908351,6.908351,4.3,"Diedrich Bader"
5823,6.43333333333333,15700000,110328600.166667,29.4738081666667,176.842849,38.6,"Julie Andrews"
5825,7.4,6e+06,102272727,59.961523,59.961523,7.4,"David Tomlinson"
5847,7.2,3.2e+07,113019290,33.923786,33.923786,7.2,"David Kross"
5887,6.9,0,0,3.027892,3.027892,6.9,"Catalina Sandino Moreno"
5888,6.9,250000,501818,44.656151,44.656151,6.9,"Nicole de Boer"
5889,6.9,250000,501818,44.656151,44.656151,6.9,"Nicky Guadagni"
5891,6.9,0,0,3.027892,3.027892,6.9,"Yenny Paola Vega"
5892,6.2,123333.333333333,167272.666666667,16.759665,50.278995,18.6,"David Hewlett"
5894,5.8,0,0,3.408955,3.408955,5.8,"Andrew Miller"
5902,6.9,0,0,3.027892,3.027892,6.9,"Guilied Lopez"
5915,5.56666666666667,34666666.6666667,71273731,19.205478,57.616434,16.7,"Jaime King"
5916,6.16363636363636,53045454.5454545,78244695.0909091,24.9591385454545,274.550524,67.8,"Rosario Dawson"
5950,6.5,1.4e+07,34793160,13.13724,13.13724,6.5,"Seymour Cassel"
5958,5.17142857142857,21285714.2857143,28662226,11.8083962857143,82.658774,36.2,"Hilary Duff"
5960,6.2,5.5e+07,17869048,23.465539,23.465539,6.2,"Mary Kay Place"
5999,6.8,3850000,0,10.787322,10.787322,6.8,"Kati Outinen"
6008,5.9,1.2e+07,5542025,4.330428,4.330428,5.9,"Harry Shearer"
6012,6.7,0,0,1.780065,1.780065,6.7,"Daniel Auteuil"
6065,6.23888888888889,52750000,88425953.4444444,19.3092121111111,347.565818,112.3,"Dennis Quaid"
6068,6.3,2.2e+07,184437880,31.4043625,62.808725,12.6,"Sela Ward"
6074,4.6,4e+06,0,10.789912,10.789912,4.6,"Kenneth Welsh"
6086,6.3,0,2611555,5.937602,5.937602,6.3,"Devid Striesow"
6102,6.3,0,0,1.296784,1.296784,6.3,"Lex Barker"
6104,5.825,3650000,12450000,9.4730655,37.892262,23.3,"Julian Sands"
6108,5.4,4e+07,138259062,17.61292,17.61292,5.4,"Emily Procter"
6159,6.9,777000,1.4e+08,19.326115,19.326115,6.9,"Ron Howard"
6161,6.175,55416666.6666667,121442122.75,25.82992925,309.959151,74.1,"Jennifer Connelly"
6162,6.15555555555556,58055555.5555556,98202841.4444444,28.8226691111111,259.404022,55.4,"Paul Bettany"
6163,6.45,9500000,338349,6.296039,12.592078,12.9,"Adam Goldberg"
6164,5.96666666666667,6e+07,80664031.6666667,14.6523311666667,87.913987,35.8,"Josh Lucas"
6165,6.7,4e+07,31670620,10.433667,10.433667,6.7,"Anthony Rapp"
6167,7.4,6e+06,0,12.541983,12.541983,7.4,"Judd Hirsch"
6181,5.2,0,0,7.359286,7.359286,5.2,"Josh Pais"
6193,7.165,77175000,318490527.1,60.3806718,1207.613436,143.3,"Leonardo DiCaprio"
6194,6.3625,44223065.375,93695078.625,23.86170975,190.893678,50.9,"Claire Danes"
6195,6.75,1.3e+07,53099487.5,5.580568,11.161136,13.5,"Harold Perrineau"
6197,6.8,17666666.6666667,58835002,33.8117353333333,101.435206,20.4,"Brian Dennehy"
6199,6,3e+07,254134910,34.36645,34.36645,6,"Miriam Margolyes"
6200,3.6,0,0,0.809588,0.809588,3.6,"Diane Venora"
6212,5,0,0,5.214408,5.214408,5,"Zak Orth"
6213,4.6,2.8e+07,0,11.3952793333333,34.185838,13.8,"Jamie Kennedy"
6238,7.2,0,46,1.182442,2.364884,14.4,"Juliet Stevenson"
6278,6.1,30500000,79607067,39.3969205,78.793841,12.2,"Devon Aoki"
6279,5.81666666666667,11700000,14968453.8333333,8.97949166666667,53.87695,34.9,"Alexis Bledel"
6280,7.05,27500000,13396106.5,9.8870595,19.774119,14.1,"Powers Boothe"
6283,6.9,0,0,4.321249,4.321249,6.9,"Michael Nyqvist"
6285,6.9,0,0,4.321249,4.321249,6.9,"Frida Hallgren"
6286,6.9,0,0,4.321249,4.321249,6.9,"Helen Sjöholm"
6352,5.8,1.8e+07,39312479.5,9.63491675,38.539667,23.2,"Jane Fonda"
6355,7.1,10160000,149904088,20.0028246,100.014123,35.5,"Roy Scheider"
6360,7,0,0,0.062979,0.062979,7,"Dorothy Tristan"
6365,5.65,23800000,48500229.5,30.6403385,61.280677,11.3,"Desmond Harrington"
6368,6.26,22200000,18740000,17.2129366,86.064683,31.3,"Embeth Davidtz"
6383,6.2,42734210.5263158,122255294.842105,31.3324400526316,595.316361,117.8,"Aaron Eckhart"
6384,6.38571428571429,49533333.3333333,151238780.952381,29.9801635238095,629.583434,134.1,"Keanu Reeves"
6407,5.03333333333333,2333333.33333333,0,6.32267766666667,18.968033,15.1,"Marley Shelton"
6408,6.125,54175000,113247044.75,23.11015175,92.440607,24.5,"Nick Stahl"
6413,6.275,68750000,132607718.25,14.747498,58.989992,25.1,"Danny Huston"
6432,7.1,60000,3221152,27.788067,27.788067,7.1,"Sean Gullette"
6437,7.1,60000,3221152,27.788067,27.788067,7.1,"Ben Shenkman"
6449,5.66666666666667,42666666.6666667,33120893.6666667,4.063373,24.380238,34,"Warren Beatty"
6450,6.08333333333333,15800000,18811032.3333333,8.82847983333333,52.970879,36.5,"Faye Dunaway"
6451,5.7,7,5,4.857028,4.857028,5.7,"Michael J. Pollard"
6473,5.73333333333333,27666666.6666667,18032676,5.59160033333333,16.774801,17.2,"Kelly Lynch"
6474,5.6,1500000,3641425.5,5.372987,10.745974,11.2,"James Le Gros"
6485,4.5,1.3e+07,37664855,11.045593,11.045593,4.5,"Busta Rhymes"
6486,6.4,5e+06,28750000,18.4291615,36.858323,12.8,"Dan Hedaya"
6487,4.3,1.6e+07,1686429,2.848727,2.848727,4.3,"Richard Roundtree"
6497,6.15,0,0,5.934973,11.869946,12.3,"Naseeruddin Shah"
6498,6.8,0,0,8.109958,8.109958,6.8,"Lillete Dubey"
6541,6.8,0,0,5.663889,5.663889,6.8,"Philip Bosco"
6553,5.4,1.9e+07,4921946.66666667,2.72202366666667,8.166071,16.2,"Isabelle Adjani"
6569,6.9,1.5e+07,76286096,17.50138,17.50138,6.9,"J.J. Johnson"
6573,5.96666666666667,4833333.33333333,0,4.451977,13.355931,17.9,"William Sadler"
6574,6.75,2.3e+07,73030896,28.562294,57.124588,13.5,"Clancy Brown"
6575,5.6,0,0,5.759493,5.759493,5.6,"Gil Bellows"
6588,7.1,6e+06,1697378,4.7304465,9.460893,14.2,"Isabella Rossellini"
6613,6.31428571428571,6428571.42857143,13978324.2857143,7.56542357142857,52.957965,44.2,"Minnie Driver"
6614,6.06666666666667,24833333.3333333,28405645.1666667,13.3057536666667,79.834522,36.4,"Cole Hauser"
6637,7.1,3e+07,60036288.5,31.3855805,62.771161,14.2,"Frank Finlay"
6677,6.03333333333333,4.1e+07,28564445.6666667,17.061354,51.184062,18.1,"Kyle MacLachlan"
6679,7,6e+06,43656822,23.431117,23.431117,7,"Richard Beymer"
6681,5.1,1350000,1750000,5.582048,11.164096,10.2,"Sherilyn Fenn"
6684,5.3,27250000,8335752.5,11.907899,23.815798,10.6,"Lara Flynn Boyle"
6692,6.3,3.8e+07,10300000,10.047579,10.047579,6.3,"Caroline Goodall"
6718,7.5,10000,7e+06,20.399578,20.399578,7.5,"Jack Nance"
6719,5.5,1.7e+07,63102666,19.045146,19.045146,5.5,"Ray Wise"
6720,6.15,18250000,23466630,9.80180775,39.207231,24.6,"Joan Chen"
6721,7.6,2e+06,7600000,17.639478,17.639478,7.6,"Piper Laurie"
6725,7,6e+06,43656822,23.431117,23.431117,7,"Russ Tamblyn"
6726,5.8,2e+07,0,17.016284,17.016284,5.8,"Sheryl Lee"
6730,6.23333333333333,85416666.6666667,256101648,27.8111943333333,166.867166,37.4,"Sacha Baron Cohen"
6734,5.1,2.4e+07,173109787.5,20.048391,40.096782,10.2,"Ken Davitian"
6735,6.5,1.8e+07,261572744,29.487784,29.487784,6.5,"Luenell"
6736,5.8,4.8e+07,220673217,36.585509,36.585509,5.8,"Pamela Anderson"
6772,7,0,0,0.008453,0.008453,7,"Julius Harris"
6804,7.6,2.2e+07,424208848,45.707835,45.707835,7.6,"Graham Greene"
6807,6.29090909090909,26290909.0909091,45334468.7272727,19.8486476363636,218.335124,69.2,"Sam Rockwell"
6818,5.9,1,0,1.452152,1.452152,5.9,"Werner Herzog"
6832,4.98,8e+05,229365.4,4.987152,24.93576,24.9,"Melissa Leo"
6836,5,2500000,14400000,12.030456,12.030456,5,"Dan O'Herlihy"
6837,6.9,19500000,17661646,5.5038005,11.007601,13.8,"Walter Matthau"
6839,6.7,8e+06,21028755,13.661289,13.661289,6.7,"Fritz Weaver"
6844,6.36666666666667,15333333.3333333,33791514.6666667,8.59587566666667,25.787627,19.1,"Dom DeLuise"
6856,6.51176470588235,44294117.6470588,57118102.7058824,21.6983809411765,368.872476,110.7,"Kurt Russell"
6857,5.9,4e+07,46174638,9.622117,19.244234,11.8,"Jacinda Barrett"
6858,6.06666666666667,7833333.33333333,23149506,15.5905456666667,46.771637,18.2,"Mike Vogel"
6859,7.05,6e+06,28149237,9.423939,18.847878,14.1,"Mía Maestro"
6860,5.65,4.6e+07,53458616.5,13.8823275,27.764655,11.3,"Jimmy Bennett"
6861,6.8,29466666.6666667,90840820.6666667,15.051278,45.153834,20.4,"Andre Braugher"
6862,6.3,2e+06,5967038,12.999023,12.999023,6.3,"Freddy Rodríguez"
6885,6.24285714285714,61571428.5714286,113013512.190476,48.4759837142857,1017.995658,131.1,"Charlize Theron"
6886,5.94444444444444,27111111.1111111,53159198.1111111,12.9604116666667,116.643705,53.5,"Christina Ricci"
6905,6.48,6e+06,17186699.2,13.7791992,68.895996,32.4,"Bruce Dern"
6907,7.3,2.4e+07,182016617,17.606087,17.606087,7.3,"Annie Corley"
6913,6.25,2.2e+07,35108257,6.453597,25.814388,25,"Ellen Barkin"
6914,7.4,3500000,13007551,7.821438,7.821438,7.4,"Scott Wilson"
6929,5.6,1.7e+07,2e+06,1.15641,1.15641,5.6,"Tippi Hedren"
6941,6.14230769230769,61750000,252041657.807692,36.9812668461538,961.512938,159.7,"Cameron Diaz"
6944,7.55,12500000,70828977,31.5793275,63.158655,15.1,"Octavia Spencer"
6949,6.29166666666667,50333333.3333333,151595581.25,19.9846435,239.815722,75.5,"John Malkovich"
6952,5.475,20587500,39535346.5,18.284943625,146.279549,43.8,"Charlie Sheen"
6968,6.575,89406700.25,207825754.6,31.46964795,629.392959,131.5,"Hugh Jackman"
6971,7,967686,4270000,20.544999,20.544999,7,"Nigel Lindsay"
6972,6.22,111400000,278375263.6,57.993117,289.965585,31.1,"Ian McShane"
6979,6.725,1.2e+07,32774352.25,15.878407,63.513628,26.9,"Romola Garai"
7002,3.3,2180949,1515900.5,1.109138,2.218276,6.6,"Luke Kirby"
7003,5.6,4361898,3031801,2.080741,2.080741,5.6,"Ginette Reno"
7004,5.8,7472379.6,643985.4,2.343403,11.717015,29,"Paul Sorvino"
7018,6.2,0,0,0.429083,0.429083,6.2,"Richard Curtis"
7026,6.66666666666667,98333333.3333333,267986576,45.8623073333333,137.586922,20,"Rhys Ifans"
7030,6.2,0,0,11.870161,11.870161,6.2,"Henry Goodman"
7036,6.2,750000,209480.5,3.1010075,6.202015,12.4,"Eric Stoltz"
7037,6.1,1500000,418961,5.817519,5.817519,6.1,"Jean-Hugues Anglade"
7055,5.58333333333333,46666666.6666667,112722094.833333,16.6083285,99.649971,33.5,"Sienna Guillory"
7056,6.8,28500000,94677127.75,21.06056875,168.48455,54.4,"Emma Thompson"
7059,5.9,6e+07,125460703,22.2080095,44.416019,11.8,"Heike Makatsch"
7060,6.7,122142857.142857,445219647.857143,66.185513,463.298591,46.9,"Martin Freeman"
7062,6.9,0,0,4.409263,4.409263,6.9,"Andrew Lincoln"
7071,6.3,5666666.66666667,46576805.6666667,47.146807,141.440421,18.9,"Louise Fletcher"
7073,4.4,0,0,1.36514,1.36514,4.4,"Michael Berryman"
7090,5.13333333333333,8e+07,366135032.333333,40.2733596666667,120.820079,15.4,"Kelsey Grammer"
7124,7.4,1250000,1.1e+07,6.903314,6.903314,7.4,"Ray Milland"
7132,5.83333333333333,9666666.66666667,30744029.5,14.4844516666667,86.90671,35,"Vincent D'Onofrio"
7144,5,2e+06,1672730,0.031947,0.031947,5,"Michael Flynn"
7164,6.1,3200000,0,1.034844,1.034844,6.1,"Frank Vincent"
7166,5.73333333333333,27933333.3333333,48322294.6666667,8.62735616666667,51.764137,34.4,"Kevin Pollak"
7167,7.7,3e+07,373554033,73.640445,73.640445,7.7,"Don Rickles"
7169,6,0,0,4.245123,4.245123,6,"Alan King"
7171,6.7,21566666.6666667,95995210.6666667,24.0264916666667,72.079475,20.1,"John Belushi"
7172,7.5,2.7e+07,115229890,44.714264,44.714264,7.5,"James Brown"
7192,6.65,4200000,43601553,16.063536,32.127072,13.3,"Leo McKern"
7218,3.5,2.5e+07,2405420,7.008216,7.008216,3.5,"Kristanna Loken"
7242,6,6500000,0,2.074295,2.074295,6,"Temuera Morrison"
7248,6.06666666666667,33333333.3333333,43026566.3333333,21.189633,63.568899,18.2,"Cliff Curtis"
7301,7.15,10403474,33920950.5,50.6665915,101.333183,14.3,"Anthony Perkins"
7302,6.4,1e+06,21378361,14.518598,14.518598,6.4,"Janet Leigh"
7303,7.8,2003474,2e+07,52.4015765,104.803153,15.6,"Vera Miles"
7304,8.2,806948,3.2e+07,93.067866,93.067866,8.2,"John Gavin"
7317,6.8,3e+07,192452832,30.380747,30.380747,6.8,"Peter Sallis"
7331,7.4,8200000,286214286,37.960289,37.960289,7.4,"Eleanor Parker"
7333,7.4,0,19294144,15.128316,15.128316,7.4,"Darren McGavin"
7351,5.7,7600000,3339.33333333333,5.60441833333333,16.813255,17.1,"Ana Claudia Talancón"
7352,6.2,1800000,0,2.179428,2.179428,6.2,"Sancho Gracia"
7353,6.25,5e+06,0,0.9434435,1.886887,12.5,"Angélica Aragón"
7399,6.05,63321428.5714286,221260051.964286,35.7738258214286,1001.667123,169.4,"Ben Stiller"
7400,6.1,20500000,0,9.7880575,19.576115,12.2,"Lee Evans"
7401,6.2,1e+07,104303851,45.946524,45.946524,6.2,"Lin Shaye"
7404,4.26666666666667,55400000,157074296.333333,21.377079,64.131237,12.8,"Sarah Silverman"
7427,6.63333333333333,8666666.66666667,4450123,9.42371633333333,28.271149,19.9,"Felicity Huffman"
